UNITID,EFYTOTLT
452018,637
452018,637
452027,623
452027,623
452036,868
452036,868
452045,574
452045,574
452054,1077
452054,1077
452063,1384
452063,1384
452072,300
452072,300
452081,371
452081,371
452090,471
452090,155
452090,316
452106,86
452106,86
452115,1436
452115,1436
452124,1153
452124,1153
452133,3273
452133,2860
452133,413
452188,25
452188,25
452203,93
452203,93
452212,21
452212,21
452230,122
452230,122
452373,268
452373,268
452522,3
452522,3
452540,37
452540,37
452692,12
452692,12
452771,36
452771,36
452780,39
452780,39
452841,340
452841,340
452948,466
452948,466
452957,5
452957,5
452984,29
452984,29
453075,137
453075,137
453109,363
453109,363
453127,1682
453127,1457
453127,225
453163,9063
453163,5877
453163,3186
453215,1048
453215,890
453215,158
453297,80
453297,80
453349,1096
453349,1096
453455,852
453455,852
453464,1244
453464,1244
453473,1001
453473,1001
453482,650
453482,650
453552,952
453552,952
453570,95
453570,95
453677,2
453677,2
453747,294
453747,294
453756,216
453756,216
453792,743
453792,743
453817,397
453817,397
453923,8
453923,8
454032,407
454032,407
454078,82
454078,82
454175,769
454175,769
454184,346
454184,346
454193,86
454193,86
454209,171
454209,171
454227,1051
454227,689
454227,362
454236,1129
454236,1129
454245,310
454245,310
454263,337
454263,337
454281,43
454281,43
454290,143
454290,143
454306,279
454306,279
454315,177
454315,177
454324,168
454324,168
454333,143
454333,143
454342,191
454342,191
454351,262
454351,262
454360,262
454360,262
454379,165
454379,165
454388,199
454388,199
454397,172
454397,172
454403,267
454403,267
454412,165
454412,165
454421,128
454421,128
454430,175
454430,175
454449,77
454449,77
454458,379
454458,379
454467,160
454467,160
454476,187
454476,187
454485,136
454485,136
454494,219
454494,219
454500,175
454500,175
454519,176
454519,176
454528,126
454528,126
454537,134
454537,134
454546,368
454546,368
454555,372
454555,372
454564,1284
454564,1284
454573,381
454573,381
454582,519
454582,426
454582,93
454591,265
454591,265
454607,277
454607,277
454616,539
454616,539
454625,1942
454625,1942
454634,1465
454634,1465
454652,200
454652,200
454689,599
454689,599
454698,364
454698,364
454704,22
454704,22
454713,596
454713,596
454722,33
454722,33
454731,265
454731,265
454740,345
454740,345
454759,36
454759,36
454768,251
454768,251
454777,276
454777,276
454786,371
454786,371
454795,42
454795,42
454801,143
454801,143
454810,100
454810,100
454829,1072
454829,214
454829,858
454838,41
454838,41
454847,87
454847,87
454856,440
454856,440
454865,511
454865,511
454874,167
454874,167
454883,519
454883,519
454892,63
454892,63
454908,476
454908,476
454917,288
454917,288
454926,348
454926,348
454935,69
454935,69
454944,238
454944,238
454953,27
454953,27
454962,25
454962,25
454971,322
454971,322
454980,128
454980,128
454999,95
454999,95
455008,172
455008,172
455017,43
455017,43
455026,85
455026,85
455035,38
455035,38
455053,186
455053,186
455062,71
455062,71
455071,102
455071,102
455080,264
455080,264
455099,60
455099,60
455105,110
455105,110
455114,6190
455114,6190
455141,414
455141,414
455169,812
455169,812
455178,47
455178,47
455187,142
455187,142
455196,1013
455196,1013
455202,194
455202,194
455211,189
455211,189
455220,110
455220,110
455239,105
455239,105
455248,10
455248,10
455257,252
455257,252
455266,67
455266,67
455275,432
455275,432
455284,310
455284,310
455293,29
455293,29
455309,183
455309,183
455318,57
455318,57
455327,123
455327,123
455336,308
455336,308
455345,131
455345,131
455354,378
455354,378
455363,46
455363,46
455372,40
455372,40
455381,113
455381,113
455390,497
455390,497
455406,150
455406,150
455415,17
455415,17
455424,208
455424,208
455433,106
455433,106
455460,185
455460,185
455479,852
455479,852
455488,816
455488,816
455497,288
455497,288
455512,5031
455512,5031
455530,1475
455530,1475
455549,305
455549,305
455558,455
455558,455
455567,482
455567,482
455585,484
455585,484
455594,15
455594,15
455600,1243
455600,1243
455619,586
455619,586
455628,703
455628,703
455646,155
455646,155
455655,788
455655,788
455664,439
455664,439
455673,182
455673,182
455682,287
455682,287
455707,50
455707,50
455716,727
455716,727
455725,164
455725,164
455734,299
455734,299
455743,123
455743,123
455752,62
455752,62
455761,366
455761,366
455770,65
455770,65
455789,17
455789,17
455798,57
455798,57
455804,151
455804,151
455813,89
455813,89
455822,159
455822,159
455831,212
455831,212
455840,150
455840,150
455859,128
455859,128
455868,68
455868,68
455877,143
455877,143
455886,168
455886,168
455895,198
455895,198
455901,266
455901,266
455910,99
455910,99
455929,103
455929,103
455938,49
455938,49
455947,200
455947,200
455956,64
455956,64
455965,184
455965,184
455974,46
455974,46
455983,410
455983,410
455992,311
455992,311
456001,32
456001,32
456010,98
456010,98
456029,309
456029,309
456038,1014
456038,1014
456056,941
456056,941
456065,238
456065,238
456074,170
456074,170
456092,131
456092,131
456117,121
456117,121
456126,203
456126,203
456135,243
456135,243
456144,172
456144,172
456153,188
456153,188
456171,61
456171,61
456180,261
456180,261
456205,825
456205,825
456214,630
456214,630
456250,459
456250,459
456278,1434
456278,1434
456287,190
456287,190
456296,3010
456296,3010
456302,774
456302,774
456311,657
456311,657
456320,1434
456320,1434
456339,582
456339,582
456348,15763
456348,9781
456348,5982
456357,1092
456357,1092
456366,638
456366,638
456375,209
456375,209
456384,277
456384,277
456393,450
456393,450
456409,521
456409,521
456418,603
456418,603
456427,614
456427,614
456436,453
456436,453
456445,496
456445,496
456454,230
456454,230
456481,256
456481,152
456481,104
456490,238
456490,194
456490,44
456506,253
456506,253
456515,218
456515,218
456542,78
456542,78
456551,94
456551,94
456560,144
456560,144
456588,70
456588,70
456597,216
456597,216
456612,694
456612,694
456621,439
456621,377
456621,62
456630,212
456630,167
456630,45
456667,1005
456667,850
456667,155
456719,214
456719,214
456728,118
456728,118
456737,164
456737,164
456746,133
456746,133
456755,83
456755,83
456764,180
456764,180
456773,118
456773,118
456782,608
456782,608
456791,693
456791,693
456807,558
456807,553
456807,5
456816,1103
456816,1089
456816,14
456825,159
456825,159
456834,374
456834,231
456834,143
456852,514
456852,514
456861,1239
456861,1239
456870,1654
456870,1654
456889,908
456889,908
456898,796
456898,796
456904,818
456904,818
456913,1174
456913,1174
456922,1801
456922,1801
456931,1815
456931,1815
456940,564
456940,564
456959,57
456959,57
456968,79
456968,79
456977,287
456977,287
456995,241
456995,241
457004,259
457004,259
457013,550
457013,550
457022,458
457022,458
457031,73
457031,73
457068,277
457068,277
457077,299
457077,299
457086,169
457086,169
457095,67
457095,67
457101,456
457101,456
457110,158
457110,158
457129,113
457129,113
457174,522
457174,522
457183,78
457183,78
457192,36
457192,36
457208,107
457208,107
457217,44
457217,44
457226,30
457226,30
457235,27
457235,27
457244,137
457244,137
457253,88
457253,88
457262,125
457262,125
457271,58
457271,58
457280,192
457280,192
457299,82
457299,82
457305,30
457305,30
457314,137
457314,137
457323,311
457323,311
457332,29
457332,29
457341,146
457341,146
457350,33
457350,33
457369,16
457369,16
457378,136
457378,136
457387,422
457387,422
457396,64
457396,64
457402,79
457402,63
457402,16
457411,130
457411,130
457420,112
457420,112
457439,64
457439,64
457448,201
457448,201
457457,18
457457,18
457466,56
457466,56
457475,100
457475,100
457484,138
457484,119
457484,19
457493,29
457493,29
457509,11
457509,11
457527,450
457527,450
457536,376
457536,376
457545,141
457545,141
457554,30
457554,30
457563,108
457563,108
457572,140
457572,140
457581,83
457581,83
457590,45
457590,45
457606,64
457606,64
457615,23
457615,23
457624,24
457624,24
457633,106
457633,106
457642,44
457642,44
457651,178
457651,178
457660,55
457660,55
457679,31
457679,31
457688,268
457688,268
457697,99
457697,99
457703,133
457703,133
457712,43
457712,43
457721,25
457721,25
457730,221
457730,221
457749,156
457749,156
457758,86
457758,86
457767,135
457767,135
457776,96
457776,96
457785,103
457785,103
457794,54
457794,54
457800,1714
457800,1714
457819,691
457819,691
457828,65
457828,65
457837,145
457837,145
457846,72
457846,72
457855,134
457855,134
457864,56
457864,56
457873,375
457873,375
457882,31
457882,31
457891,50
457891,50
457907,128
457907,128
457916,141
457916,141
457925,22
457925,22
457943,32
457943,32
457952,252
457952,252
457961,29
457961,29
457970,6
457970,6
457989,58
457989,58
457998,43
457998,43
458007,79
458007,79
458016,173
458016,173
458025,24
458025,24
458034,61
458034,61
458043,97
458043,97
458052,62
458052,62
458061,49
458061,49
458070,238
458070,238
458089,25
458089,25
458098,150
458098,150
458104,82
458104,82
458113,74
458113,74
458122,13
458122,13
458131,220
458131,220
458140,50
458140,50
458159,221
458159,221
458168,138
458168,138
458177,71
458177,71
458186,333
458186,333
458195,50
458195,50
458210,1341
458210,1341
458229,692
458229,692
458238,121
458238,121
458247,200
458247,200
458256,1581
458256,1581
458265,627
458265,627
458274,410
458274,410
458283,1060
458283,1060
458292,70
458292,70
458308,50
458308,50
458317,68
458317,68
458326,49
458326,49
458335,126
458335,126
458344,91
458344,91
458353,83
458353,83
458362,121
458362,121
458371,701
458371,701
458380,366
458380,366
458405,520
458405,520
458414,3088
458414,3088
458423,80
458423,80
458432,98
458432,98
458441,261
458441,261
458469,748
458469,748
458478,161
458478,161
458487,232
458487,232
458496,127
458496,127
458502,387
458502,387
458520,117
458520,117
458548,19
458548,19
458557,502
458557,502
458575,74
458575,74
458609,398
458609,398
458618,305
458618,305
458636,233
458636,233
458645,107
458645,107
458654,332
458654,332
458663,397
458663,397
458672,17
458672,17
458681,64
458681,64
458690,449
458690,449
458733,167
458733,167
458742,245
458742,245
458760,344
458760,335
458760,9
458779,172
458779,172
458797,72
458797,72
458803,202
458803,202
458812,162
458812,162
458821,165
458821,165
458849,9
458849,9
458885,292
458885,236
458885,56
458919,9494
458919,7018
458919,2476
458937,111
458937,92
458937,19
458964,4525
458964,3175
458964,1350
458973,129
458973,108
458973,21
458991,480
458991,480
459000,300
459000,300
459019,229
459019,229
459028,122
459028,122
459037,188
459037,188
459046,147
459046,147
459055,3
459055,3
459064,133
459064,133
459073,95
459073,95
459116,170
459116,170
459125,21
459125,21
459134,41
459134,41
459143,84
459143,84
459152,317
459152,317
459161,132
459161,132
459170,128
459170,128
459189,67
459189,67
459198,73
459198,73
459204,432
459204,432
459213,316
459213,316
459222,68
459222,68
459231,267
459231,267
459240,26
459240,26
459259,292
459259,239
459259,53
459268,88
459268,66
459268,22
459277,354
459277,354
459286,208
459286,208
459295,146
459295,146
459301,109
459301,109
459310,6
459310,6
459329,199
459329,199
459338,69
459338,69
459347,53
459347,53
459356,189
459356,189
459365,26
459365,26
459374,52
459374,52
459392,119
459392,119
459408,71
459408,71
459417,35
459417,35
459426,75
459426,75
459435,86
459435,86
459444,250
459444,250
459453,94
459453,94
459462,230
459462,230
459471,30
459471,30
459480,35
459480,35
459499,9
459499,9
459514,26
459514,26
459523,96
459523,96
459532,146
459532,146
459541,74
459541,74
459550,168
459550,168
459569,14
459569,14
459578,176
459578,176
459587,245
459587,245
459596,325
459596,325
459602,212
459602,212
459611,232
459611,232
459620,91
459620,91
459639,275
459639,275
459648,174
459648,174
459657,206
459657,206
459666,34
459666,34
459675,305
459675,305
459684,413
459684,413
459693,281
459693,281
459709,781
459709,781
459718,487
459718,487
459727,170
459727,116
459727,54
459736,1451
459736,1451
459815,199
459815,199
459824,1975
459824,210
459824,1765
459833,90
459833,90
459842,255
459842,255
459851,29
